Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Species Comments,Checklist Comments
S38337396,Turkey Vulture,Cathartes aura,2362,2,CA-BC,Central Kootenay,Boswell -- The Glass House,49.4050885,-116.741476,07-24-2017,10:28 AM,eBird - Traveling Count,20,1,1,,2,,,Walking south along highway to Glass House
S38337490,Turkey Vulture,Cathartes aura,2362,1,CA-BC,Central Kootenay,CA-British Columbia-Wynndel-1066 Duck Lake Road - 49.176x-116.555,49.1755107,-116.5547681,07-25-2017,03:30 PM,eBird - Casual Observation,,0,,,4
S38336438,Turkey Vulture,Cathartes aura,2362,1,CA-BC,East Kootenay,CA-British Columbia-Cranbrook-9698 Clearview Road - 49.603x-115.809,49.6032438,-115.8087622,07-26-2017,02:21 PM,eBird - Stationary Count,80,1,,,4
S38345670,Turkey Vulture,Cathartes aura,2362,1,CA-BC,East Kootenay,McGinty Lake,49.686234,-115.8592415,07-26-2017,07:55 AM,eBird - Traveling Count,170,1,3.3,,8
S38221836,Turkey Vulture,Cathartes aura,2362,1,CA-BC,East Kootenay,Wycliffe,49.6019218,-115.8647346,07-19-2017,10:57 AM,eBird - Stationary Count,5,1,,,3
S42212732,Turkey Vulture,Cathartes aura,2362,1,US-CA,Napa,"(38.349, -122.264)",38.3492241,-122.2638839,01-24-2018,02:45 PM,eBird - Stationary Count,41,1,,,1
S42179152,Turkey Vulture,Cathartes aura,2362,14,US-CA,Napa,"Club House Drive, Napa, California, US (38.348, -122.264)",38.3476554,-122.2643712,01-23-2018,08:27 AM,eBird - Traveling Count,8,1,.14,,1,,,Heard others I couldn't ID.
S42182259,Turkey Vulture,Cathartes aura,2362,14,US-CA,Napa,"Club House Drive, Napa, California, US (38.348, -122.264)",38.3476554,-122.2643712,01-23-2018,10:37 AM,eBird - Traveling Count,17,1,.22,,1
S36947173,Turkey Vulture,Cathartes aura,2362,1,US-OR,Washington,Tualatin River NWR,45.3811203,-122.8353667,05-17-2017,12:26 PM,eBird - Traveling Count,326,1,3,,1
S38337709,Osprey,Pandion haliaetus,2376,2,CA-BC,Central Kootenay,Creston--Channel Road,49.1978588,-116.588974,07-25-2017,03:10 PM,eBird - Casual Observation,,0,,,4,,,"Driving along channel road, 5.4km."
S38337528,Osprey,Pandion haliaetus,2376,1,CA-BC,Central Kootenay,Creston--Duck Lake,49.2227014,-116.6286349,07-25-2017,03:59 PM,eBird - Traveling Count,79,1,2.5,,4,,,Driving along road through Duck Lake from pumphouse to dike.
S38221843,Osprey,Pandion haliaetus,2376,1,CA-BC,East Kootenay,Mennie Road,49.5568626,-115.7715569,07-19-2017,11:15 AM,eBird - Stationary Count,5,1,,,3
S38226742,Osprey,Pandion haliaetus,2376,3,CA-BC,East Kootenay,Wycliffe Store,49.600585,-115.864048,07-19-2017,07:55 AM,eBird - Traveling Count,180,1,2.3,,11,,,"walked along R2T, across St Mary's River, and return. 9 degrees at beginning, 22 with warm sun when we ended."
S36396465,Osprey,Pandion haliaetus,2376,1,CA-BC,Metro Vancouver,Burnaby Lake--Piper Spit,49.24208,-122.93544,04-29-2017,09:43 AM,eBird - Traveling Count,60,1,.25,,4
S36396456,Osprey,Pandion haliaetus,2376,1,CA-BC,Metro Vancouver,Burnaby Lake--Piper Spit,49.24208,-122.93544,04-29-2017,10:52 AM,eBird - Traveling Count,97,1,.8,,5
S35858068,Osprey,Pandion haliaetus,2376,1,CA-BC,Metro Vancouver,Coquitlam--Lafarge Lake,49.2870671,-122.7885246,04-10-2017,01:47 PM,eBird - Traveling Count,99,1,1.7,,2,,"Had a fish in its claws, was being chased by an adult BAEA"
S36127762,Osprey,Pandion haliaetus,2376,1,CA-BC,Metro Vancouver,Halston Court,49.2481095,-122.9028062,04-20-2017,02:45 PM,eBird - Traveling Count,36,1,.1,,2,,"Flying over rapidly. Seagull like wings, flapping from the wrists, overall M shaped wings, light underside of head, long slender wings and long, rectangular tail. Seemed large."
S36639944,Osprey,Pandion haliaetus,2376,2,CA-BC,Metro Vancouver,North Vancouver--Maplewood Conservation Area,49.305843,-123.00034,05-07-2017,12:28 PM,eBird - Traveling Count,210,1,2.8,,2,ON Occupied Nest
S38638003,Osprey,Pandion haliaetus,2376,1,FI-18,,"Helsinki--Viikki, Vanhankaupunginlahti",60.2095485,24.9943256,08-14-2017,01:09 PM,eBird - Traveling Count,130,1,1.5,,2
S39921879,White-tailed Kite,Elanus leucurus,2391,1,US-CA,San Francisco,Golden Gate Park--Coon Hollow - east oak woodlands,37.7734998,-122.4606466,10-14-2017,12:01 PM,eBird - Traveling Count,171,1,.837,,1
S38644904,Eurasian Marsh-Harrier,Circus aeruginosus,2640,1,FI-18,,"Helsinki--Viikki, Vanhankaupunginlahti",60.2095485,24.9943256,08-14-2017,03:50 PM,eBird - Traveling Count,224,1,2,,2
S38638003,Hen Harrier,Circus cyaneus,2656,1,FI-18,,"Helsinki--Viikki, Vanhankaupunginlahti",60.2095485,24.9943256,08-14-2017,01:09 PM,eBird - Traveling Count,130,1,1.5,,2
S38636804,Hen Harrier,Circus cyaneus,2656,1,FI-18,,Klädesfabriksparken,60.2134919,24.9812784,08-14-2017,12:31 PM,eBird - Traveling Count,25,1,.3,,2
S41270304,Northern Harrier,Circus hudsonius,2657,2,CA-BC,Metro Vancouver,"96th St, Delta",49.0895449,-122.9571611,12-23-2017,08:19 AM,eBird - Traveling Count,162,1,.58,,3,,,-3C. Sunny. Part of Ladner Christmas bird count. 
S41274414,Northern Harrier,Circus hudsonius,2657,1,CA-BC,Metro Vancouver,Boundary Bay--72nd St. access,49.0595,-123.02424,12-23-2017,01:30 PM,eBird - Casual Observation,,0,,,3
S43442654,Northern Harrier,Circus hudsonius,2657,1,CA-BC,Metro Vancouver,Boundary Bay--72nd St. access,49.0595,-123.02424,03-04-2018,04:24 PM,eBird - Traveling Count,42,1,.8,,4
S39353131,Northern Harrier,Circus hudsonius,2657,3,CA-BC,Metro Vancouver,"Brunswick Point, Delta",49.06564,-123.15415,09-23-2017,02:30 PM,eBird - Traveling Count,79,1,1.2,,3
S35655220,Northern Harrier,Circus hudsonius,2657,1,CA-BC,Metro Vancouver,CA-British Columbia-Burnaby-6761 Government Street - 49.248x-122.92,49.2477001,-122.9198469,04-02-2017,05:07 PM,eBird - Traveling Count,48,1,1.2,,2
S35650980,Northern Harrier,Circus hudsonius,2657,1,CA-BC,Metro Vancouver,Colony Farm,49.23429,-122.7996362,04-02-2017,10:49 AM,eBird - Traveling Count,66,1,1.2,,3
S37542172,Northern Harrier,Circus hudsonius,2657,2,CA-BC,Metro Vancouver,Colony Farm,49.23429,-122.7996362,06-11-2017,05:55 PM,eBird - Traveling Count,99,1,3,,2,,,Main entrance to North entrance.
S39366822,Northern Harrier,Circus hudsonius,2657,1,CA-BC,Metro Vancouver,"Elgin Heritage Park, South Surrey",49.0645877,-122.8478336,09-24-2017,09:29 AM,eBird - Traveling Count,70,1,1.7,,4
S36501839,Northern Harrier,Circus hudsonius,2657,1,CA-BC,Metro Vancouver,Reifel Bird Sanctuary,49.1,-123.185,05-02-2017,12:22 PM,eBird - Traveling Count,100,1,1.7,,4,,,Outer perimeter of sanctuary.
S39353586,Northern Harrier,Circus hudsonius,2657,3,CA-BC,Metro Vancouver,Reifel Bird Sanctuary,49.1,-123.185,09-23-2017,09:25 AM,eBird - Traveling Count,243,1,2.5,,5
S43385660,Northern Harrier,Circus hudsonius,2657,3,CA-BC,Metro Vancouver,Reifel Bird Sanctuary,49.1,-123.185,03-04-2018,12:01 PM,eBird - Traveling Count,214,1,3,,5
S36002348,Northern Harrier,Circus hudsonius,2657,1,CA-BC,Metro Vancouver,Serpentine Fen,49.0856161,-122.8261546,04-15-2017,01:45 PM,eBird - Traveling Count,241,1,4.5,,2
S38672508,Eurasian Sparrowhawk,Accipiter nisus,2797,1,FI-18,,Helsinki--Suomenlinna,60.1469428,24.9876172,08-16-2017,07:40 PM,eBird - Traveling Count,44,1,1.2,,2
S38638003,Eurasian Sparrowhawk,Accipiter nisus,2797,1,FI-18,,"Helsinki--Viikki, Vanhankaupunginlahti",60.2095485,24.9943256,08-14-2017,01:09 PM,eBird - Traveling Count,130,1,1.5,,2
S36002348,Cooper's Hawk,Accipiter cooperii,2821,1,CA-BC,Metro Vancouver,Serpentine Fen,49.0856161,-122.8261546,04-15-2017,01:45 PM,eBird - Traveling Count,241,1,4.5,,2
S40122629,Sharp-shinned/Cooper's Hawk,Accipiter striatus/cooperii,2822,1,CA-BC,Metro Vancouver,"134 Abbott Street, Vancouver, British Columbia, CA (49.284, -123.106)",49.2842633,-123.1059982,10-25-2017,05:03 PM,eBird - Casual Observation,,0,,,1,,Juvenile 
S39503081,Sharp-shinned/Cooper's Hawk,Accipiter striatus/cooperii,2822,1,CA-BC,Metro Vancouver,Vancouver--Queen Elizabeth Park,49.2419437,-123.1122059,10-01-2017,03:04 PM,eBird - Traveling Count,40,1,.5,,2
S38337396,Bald Eagle,Haliaeetus leucocephalus,2881,1,CA-BC,Central Kootenay,Boswell -- The Glass House,49.4050885,-116.741476,07-24-2017,10:28 AM,eBird - Traveling Count,20,1,1,,2,,,Walking south along highway to Glass House
S38337528,Bald Eagle,Haliaeetus leucocephalus,2881,1,CA-BC,Central Kootenay,Creston--Duck Lake,49.2227014,-116.6286349,07-25-2017,03:59 PM,eBird - Traveling Count,79,1,2.5,,4,,,Driving along road through Duck Lake from pumphouse to dike.
S38226742,Bald Eagle,Haliaeetus leucocephalus,2881,1,CA-BC,East Kootenay,Wycliffe Store,49.600585,-115.864048,07-19-2017,07:55 AM,eBird - Traveling Count,180,1,2.3,,11,,,"walked along R2T, across St Mary's River, and return. 9 degrees at beginning, 22 with warm sun when we ended."
S41270304,Bald Eagle,Haliaeetus leucocephalus,2881,41,CA-BC,Metro Vancouver,"96th St, Delta",49.0895449,-122.9571611,12-23-2017,08:19 AM,eBird - Traveling Count,162,1,.58,,3,,22 a 19j,-3C. Sunny. Part of Ladner Christmas bird count. 
S36642394,Bald Eagle,Haliaeetus leucocephalus,2881,1,CA-BC,Metro Vancouver,Barnet Marine Park,49.2915456,-122.9243517,05-07-2017,06:18 PM,eBird - Traveling Count,69,1,2.1,,2
S36043091,Bald Eagle,Haliaeetus leucocephalus,2881,1,CA-BC,Metro Vancouver,Beecher Street,49.0527804,-122.8821682,04-16-2017,02:59 PM,eBird - Traveling Count,5,1,.1,,2
S37481402,Bald Eagle,Haliaeetus leucocephalus,2881,2,CA-BC,Metro Vancouver,Ben Stevenson View Park,49.0344386,-122.8765588,06-08-2017,08:22 PM,eBird - Stationary Count,15,1,,,2
S35293202,Bald Eagle,Haliaeetus leucocephalus,2881,25,CA-BC,Metro Vancouver,Blackie Spit (Incl. Dunsmuir Farm & Nicomekl estuary),49.059,-122.879,03-19-2017,03:23 PM,eBird - Traveling Count,141,1,1.8,,2,,Sitting on the sand bars across the water
S36026333,Bald Eagle,Haliaeetus leucocephalus,2881,9,CA-BC,Metro Vancouver,Blackie Spit (Incl. Dunsmuir Farm & Nicomekl estuary),49.059,-122.879,04-16-2017,10:22 AM,eBird - Traveling Count,93,1,.7,,3
S36026318,Bald Eagle,Haliaeetus leucocephalus,2881,9,CA-BC,Metro Vancouver,Blackie Spit (Incl. Dunsmuir Farm & Nicomekl estuary),49.059,-122.879,04-16-2017,12:03 PM,eBird - Traveling Count,82,1,1.2,,3
S36043164,Bald Eagle,Haliaeetus leucocephalus,2881,6,CA-BC,Metro Vancouver,Blackie Spit (Incl. Dunsmuir Farm & Nicomekl estuary),49.059,-122.879,04-16-2017,03:05 PM,eBird - Traveling Count,116,1,3,,2
S43442654,Bald Eagle,Haliaeetus leucocephalus,2881,12,CA-BC,Metro Vancouver,Boundary Bay--72nd St. access,49.0595,-123.02424,03-04-2018,04:24 PM,eBird - Traveling Count,42,1,.8,,4
S34792284,Bald Eagle,Haliaeetus leucocephalus,2881,2,CA-BC,Metro Vancouver,Burnaby Lake--Avalon entrance,49.2471758,-122.9172814,02-25-2017,11:15 AM,eBird - Traveling Count,58,1,.4,,3,,"Saw 3 additional eagle-like birds, but unable to confirm what species."
S34796223,Bald Eagle,Haliaeetus leucocephalus,2881,2,CA-BC,Metro Vancouver,Burnaby Lake--Piper Spit,49.2420768,-122.9354453,02-25-2017,01:07 PM,eBird - Traveling Count,73,1,.2,,3
S35454928,Bald Eagle,Haliaeetus leucocephalus,2881,3,CA-BC,Metro Vancouver,Burnaby Lake--Piper Spit,49.2420768,-122.9354453,03-26-2017,02:45 PM,eBird - Traveling Count,89,1,.35,,2
S35621797,Bald Eagle,Haliaeetus leucocephalus,2881,8,CA-BC,Metro Vancouver,Burnaby Lake--Piper Spit,49.2420768,-122.9354453,04-01-2017,03:06 PM,eBird - Traveling Count,55,1,.2,,2
S35653586,Bald Eagle,Haliaeetus leucocephalus,2881,1,CA-BC,Metro Vancouver,Burnaby Lake--Piper Spit,49.2420768,-122.9354453,04-02-2017,03:56 PM,eBird - Traveling Count,68,1,.2,,2
S35827659,Bald Eagle,Haliaeetus leucocephalus,2881,2,CA-BC,Metro Vancouver,Burnaby Lake--Piper Spit,49.2420768,-122.9354453,04-09-2017,02:08 PM,eBird - Traveling Count,75,1,.3,,3
S36396465,Bald Eagle,Haliaeetus leucocephalus,2881,1,CA-BC,Metro Vancouver,Burnaby Lake--Piper Spit,49.24208,-122.93544,04-29-2017,09:43 AM,eBird - Traveling Count,60,1,.25,,4
S36396456,Bald Eagle,Haliaeetus leucocephalus,2881,2,CA-BC,Metro Vancouver,Burnaby Lake--Piper Spit,49.24208,-122.93544,04-29-2017,10:52 AM,eBird - Traveling Count,97,1,.8,,5
S43548920,Bald Eagle,Haliaeetus leucocephalus,2881,2,CA-BC,Metro Vancouver,Burnaby Lake--Piper Spit,49.2420768,-122.9354453,03-10-2018,03:01 PM,eBird - Traveling Count,85,1,.83,,3
S36239331,Bald Eagle,Haliaeetus leucocephalus,2881,3,CA-BC,Metro Vancouver,Burnaby Lake--Rowing Pavilion,49.2452651,-122.9588628,04-22-2017,01:03 PM,eBird - Traveling Count,49,1,.85,,2,,Ja
S35837402,Bald Eagle,Haliaeetus leucocephalus,2881,2,CA-BC,Metro Vancouver,Burnaby Lake--Sperling Ave access,49.2553426,-122.9647416,04-09-2017,10:42 AM,eBird - Traveling Count,51,1,1.1,,3
S37387770,Bald Eagle,Haliaeetus leucocephalus,2881,1,CA-BC,Metro Vancouver,Burnaby--Brunette River Conservation Area,49.2436878,-122.9020572,06-04-2017,02:26 PM,eBird - Traveling Count,88,1,2,,2
S34769272,Bald Eagle,Haliaeetus leucocephalus,2881,1,CA-BC,Metro Vancouver,Burnaby--Keswick Park,49.2469742,-122.9000368,02-24-2017,12:46 PM,eBird - Traveling Count,33,1,.3,,2,,Soaring in the distance
S34771987,Bald Eagle,Haliaeetus leucocephalus,2881,1,CA-BC,Metro Vancouver,Burnaby--Keswick Park,49.2469742,-122.9000368,02-24-2017,02:26 PM,eBird - Traveling Count,42,1,.4,,2
S35678435,Bald Eagle,Haliaeetus leucocephalus,2881,3,CA-BC,Metro Vancouver,Burnaby--Keswick Park,49.2469742,-122.9000368,04-03-2017,03:57 PM,eBird - Traveling Count,27,1,.3,,2
S35928553,Bald Eagle,Haliaeetus leucocephalus,2881,2,CA-BC,Metro Vancouver,Burnaby--Keswick Park,49.2469742,-122.9000368,04-13-2017,01:13 PM,eBird - Traveling Count,22,1,.3,,2
S36081443,Bald Eagle,Haliaeetus leucocephalus,2881,3,CA-BC,Metro Vancouver,Burnaby--Keswick Park,49.2469742,-122.9000368,04-18-2017,01:51 PM,eBird - Traveling Count,29,1,.3,,2
S36546696,Bald Eagle,Haliaeetus leucocephalus,2881,1,CA-BC,Metro Vancouver,Burnaby--Keswick Park,49.2469742,-122.9000368,05-04-2017,02:15 PM,eBird - Traveling Count,31,1,.3,,2
S36663775,Bald Eagle,Haliaeetus leucocephalus,2881,2,CA-BC,Metro Vancouver,Burnaby--Keswick Park,49.2469742,-122.9000368,05-08-2017,02:48 PM,eBird - Traveling Count,44,1,.4,,2
S37552177,Bald Eagle,Haliaeetus leucocephalus,2881,2,CA-BC,Metro Vancouver,Burnaby--Keswick Park,49.2469742,-122.9000368,05-09-2017,01:42 PM,eBird - Traveling Count,30,1,.3,,2
S37162882,Bald Eagle,Haliaeetus leucocephalus,2881,1,CA-BC,Metro Vancouver,Burnaby--Keswick Park,49.2469742,-122.9000368,05-26-2017,01:57 PM,eBird - Traveling Count,25,1,.3,,2
S37555912,Bald Eagle,Haliaeetus leucocephalus,2881,2,CA-BC,Metro Vancouver,Burnaby--Keswick Park,49.2469742,-122.9000368,06-12-2017,02:14 PM,eBird - Traveling Count,18,1,.4,,2
S34793506,Bald Eagle,Haliaeetus leucocephalus,2881,4,CA-BC,Metro Vancouver,CA-British Columbia-Burnaby-6761 Government Street - 49.248x-122.92,49.2477001,-122.9198469,02-25-2017,12:14 PM,eBird - Traveling Count,47,1,1.4,,3,,"2 Juvenile, 2 adult"
S36043086,Bald Eagle,Haliaeetus leucocephalus,2881,10,CA-BC,Metro Vancouver,CA-British Columbia-Surrey-12120 Sullivan Street - 49.056x-122.886,49.0561103,-122.885981,04-16-2017,01:48 PM,eBird - Traveling Count,17,1,.8,,2
S35651002,Bald Eagle,Haliaeetus leucocephalus,2881,1,CA-BC,Metro Vancouver,Colony Farm,49.23429,-122.7996362,04-02-2017,01:20 PM,eBird - Stationary Count,15,1,,,3
S35651013,Bald Eagle,Haliaeetus leucocephalus,2881,1,CA-BC,Metro Vancouver,Colony Farm,49.23429,-122.7996362,04-02-2017,01:36 PM,eBird - Traveling Count,26,1,.8,,3
S35373784,Bald Eagle,Haliaeetus leucocephalus,2881,1,CA-BC,Metro Vancouver,Columbia Station,49.2042533,-122.9060024,03-23-2017,10:05 AM,eBird - Stationary Count,5,1,,,1,,Being mobbed by gulls,Waiting for bus
S35657558,Bald Eagle,Haliaeetus leucocephalus,2881,1,CA-BC,Metro Vancouver,Coquitlam Centre Station,49.2755609,-122.7995133,04-02-2017,10:22 AM,eBird - Stationary Count,8,1,,,2
S35858068,Bald Eagle,Haliaeetus leucocephalus,2881,1,CA-BC,Metro Vancouver,Coquitlam--Lafarge Lake,49.2870671,-122.7885246,04-10-2017,01:47 PM,eBird - Traveling Count,99,1,1.7,,2
S35284958,Bald Eagle,Haliaeetus leucocephalus,2881,7,CA-BC,Metro Vancouver,"Crescent Beach, Surrey",49.048169,-122.8831722,03-19-2017,11:37 AM,eBird - Traveling Count,100,1,.9,,2
S35288483,Bald Eagle,Haliaeetus leucocephalus,2881,5,CA-BC,Metro Vancouver,"Crescent Beach, Surrey",49.048169,-122.8831722,03-19-2017,02:26 PM,eBird - Traveling Count,48,1,1,,4
S35880122,Bald Eagle,Haliaeetus leucocephalus,2881,3,CA-BC,Metro Vancouver,Deer Lake Park,49.2376833,-122.9678577,04-11-2017,11:29 AM,eBird - Traveling Count,89,1,1.8,,2
S35717872,Bald Eagle,Haliaeetus leucocephalus,2881,1,CA-BC,Metro Vancouver,Halston Court,49.2481095,-122.9028062,04-05-2017,11:25 AM,eBird - Stationary Count,11,1,,,2,,Sitting in a tree with chickadees chittering at it.
S35770770,Bald Eagle,Haliaeetus leucocephalus,2881,3,CA-BC,Metro Vancouver,Halston Court,49.2481095,-122.9028062,04-07-2017,01:43 PM,eBird - Traveling Count,24,1,.45,,2
S36127762,Bald Eagle,Haliaeetus leucocephalus,2881,2,CA-BC,Metro Vancouver,Halston Court,49.2481095,-122.9028062,04-20-2017,02:45 PM,eBird - Traveling Count,36,1,.1,,2
S36317256,Bald Eagle,Haliaeetus leucocephalus,2881,1,CA-BC,Metro Vancouver,Halston Court,49.2481095,-122.9028062,04-27-2017,02:42 PM,eBird - Traveling Count,26,1,.2,,2
S36665059,Bald Eagle,Haliaeetus leucocephalus,2881,1,CA-BC,Metro Vancouver,Halston Court,49.2481095,-122.9028062,05-08-2017,03:33 PM,eBird - Traveling Count,14,1,.15,,2
S37555487,Bald Eagle,Haliaeetus leucocephalus,2881,1,CA-BC,Metro Vancouver,Halston Court,49.2481095,-122.9028062,06-12-2017,02:32 PM,eBird - Traveling Count,9,1,.2,,2
S37732004,Bald Eagle,Haliaeetus leucocephalus,2881,1,CA-BC,Metro Vancouver,Halston Court,49.2481095,-122.9028062,06-21-2017,08:12 PM,eBird - Traveling Count,11,1,.2,,2
S34960928,Bald Eagle,Haliaeetus leucocephalus,2881,6,CA-BC,Metro Vancouver,Ioco Road and Barnet Highway,49.2782016,-122.8274578,03-04-2017,01:17 PM,eBird - Traveling Count,10,1,.6,,2
S36440761,Bald Eagle,Haliaeetus leucocephalus,2881,3,CA-BC,Metro Vancouver,Iona Island beach,49.2194472,-123.214159,04-30-2017,11:30 AM,eBird - Stationary Count,18,1,,,5
S36440733,Bald Eagle,Haliaeetus leucocephalus,2881,3,CA-BC,Metro Vancouver,Iona Island inner ponds,49.2188889,-123.2055556,04-30-2017,09:44 AM,eBird - Stationary Count,50,1,,,5
S36440767,Bald Eagle,Haliaeetus leucocephalus,2881,4,CA-BC,Metro Vancouver,Iona Island--North Jetty,49.2355902,-123.2436848,04-30-2017,12:25 PM,eBird - Stationary Count,22,1,,,3
S36411745,Bald Eagle,Haliaeetus leucocephalus,2881,1,CA-BC,Metro Vancouver,New Westminster Quay,49.2004818,-122.9107304,04-28-2017,07:57 PM,eBird - Traveling Count,23,1,.55,,4
S36639944,Bald Eagle,Haliaeetus leucocephalus,2881,1,CA-BC,Metro Vancouver,North Vancouver--Maplewood Conservation Area,49.305843,-123.00034,05-07-2017,12:28 PM,eBird - Traveling Count,210,1,2.8,,2
S35267904,Bald Eagle,Haliaeetus leucocephalus,2881,18,CA-BC,Metro Vancouver,Ocean Wind Dr,49.0395632,-122.8764522,03-18-2017,06:40 PM,eBird - Stationary Count,12,1,,,2
S35281770,Bald Eagle,Haliaeetus leucocephalus,2881,2,CA-BC,Metro Vancouver,Ocean Wind Dr,49.0395632,-122.8764522,03-19-2017,11:13 AM,eBird - Traveling Count,21,1,1.3,,2
S36002341,Bald Eagle,Haliaeetus leucocephalus,2881,4,CA-BC,Metro Vancouver,Ocean Wind Dr,49.0395632,-122.8764522,04-15-2017,12:03 PM,eBird - Traveling Count,11,1,.3,,2,,Soaring.
S34821977,Bald Eagle,Haliaeetus leucocephalus,2881,4,CA-BC,Metro Vancouver,Port Moody--Shoreline Park,49.2840648,-122.8348947,02-26-2017,12:10 PM,eBird - Traveling Count,49,1,1.6,,2
S36501303,Bald Eagle,Haliaeetus leucocephalus,2881,35,CA-BC,Metro Vancouver,Reifel Bird Sanctuary,49.1,-123.185,05-02-2017,09:36 AM,eBird - Traveling Count,128,1,1,,4
S36494420,Bald Eagle,Haliaeetus leucocephalus,2881,11,CA-BC,Metro Vancouver,Reifel Bird Sanctuary,49.1,-123.185,05-02-2017,11:49 AM,eBird - Stationary Count,31,1,,,4,,,From viewing platform at north end.
S36501839,Bald Eagle,Haliaeetus leucocephalus,2881,5,CA-BC,Metro Vancouver,Reifel Bird Sanctuary,49.1,-123.185,05-02-2017,12:22 PM,eBird - Traveling Count,100,1,1.7,,4,,,Outer perimeter of sanctuary.
S36494463,Bald Eagle,Haliaeetus leucocephalus,2881,4,CA-BC,Metro Vancouver,Reifel Bird Sanctuary,49.1,-123.185,05-02-2017,02:19 PM,eBird - Traveling Count,33,1,.4,,3
S39353586,Bald Eagle,Haliaeetus leucocephalus,2881,1,CA-BC,Metro Vancouver,Reifel Bird Sanctuary,49.1,-123.185,09-23-2017,09:25 AM,eBird - Traveling Count,243,1,2.5,,5
S43385660,Bald Eagle,Haliaeetus leucocephalus,2881,19,CA-BC,Metro Vancouver,Reifel Bird Sanctuary,49.1,-123.185,03-04-2018,12:01 PM,eBird - Traveling Count,214,1,3,,5
S36002348,Bald Eagle,Haliaeetus leucocephalus,2881,6,CA-BC,Metro Vancouver,Serpentine Fen,49.0856161,-122.8261546,04-15-2017,01:45 PM,eBird - Traveling Count,241,1,4.5,,2
S35049474,Bald Eagle,Haliaeetus leucocephalus,2881,2,CA-BC,Metro Vancouver,Simon Fraser University,49.2778847,-122.9148674,03-08-2017,01:10 PM,eBird - Traveling Count,34,1,1,,2,,,Clear but snow on the ground.
S36596243,Bald Eagle,Haliaeetus leucocephalus,2881,1,CA-BC,Metro Vancouver,Simon Fraser University,49.2778847,-122.9148674,05-06-2017,11:26 AM,eBird - Traveling Count,112,1,1.2,,2,,,Walking along Trans-Canada trail northwest of campus towards Burnaby Mountain Park
S35837406,Bald Eagle,Haliaeetus leucocephalus,2881,4,CA-BC,Metro Vancouver,Sperling to Piper Spit,49.2490447,-122.9565147,04-09-2017,11:43 AM,eBird - Traveling Count,136,1,3.1,,3
S35429144,Bald Eagle,Haliaeetus leucocephalus,2881,1,CA-BC,Metro Vancouver,Stanley Park--2nd to 3rd Beach,49.2957439,-123.1528437,03-25-2017,01:01 PM,eBird - Traveling Count,87,1,2,,3
S35418558,Bald Eagle,Haliaeetus leucocephalus,2881,1,CA-BC,Metro Vancouver,Vancouver--Devonian Harbour Park,49.29466,-123.13543,03-25-2017,11:14 AM,eBird - Stationary Count,15,1,,,3
S36146681,Bald Eagle,Haliaeetus leucocephalus,2881,1,CA-BC,Metro Vancouver,Vancouver--Trout Lake (John Hendry Park),49.255958,-123.062325,04-21-2017,10:14 AM,eBird - Traveling Count,91,1,1,,2
S36150043,Bald Eagle,Haliaeetus leucocephalus,2881,1,CA-BC,Metro Vancouver,Vancouver--Trout Lake (John Hendry Park),49.255958,-123.062325,04-21-2017,11:54 AM,eBird - Traveling Count,40,1,1.2,,2
S35239811,Bald Eagle,Haliaeetus leucocephalus,2881,1,CA-BC,Metro Vancouver,Walk to mall,49.248071,-122.8995805,03-17-2017,01:20 PM,eBird - Traveling Count,15,1,.6,,2,,Flying
S35560368,Bald Eagle,Haliaeetus leucocephalus,2881,1,CA-BC,Metro Vancouver,Walk to mall,49.248071,-122.8995805,03-29-2017,06:09 PM,eBird - Traveling Count,16,1,.7,,2
S36127451,Bald Eagle,Haliaeetus leucocephalus,2881,1,CA-BC,Metro Vancouver,Walk to mall,49.248071,-122.8995805,04-20-2017,01:10 PM,eBird - Traveling Count,13,1,.5,,2
S36716953,Bald Eagle,Haliaeetus leucocephalus,2881,1,CA-BC,Metro Vancouver,Walk to mall,49.248071,-122.8995805,05-10-2017,01:16 PM,eBird - Traveling Count,8,1,.4,,2
S38101579,Bald Eagle,Haliaeetus leucocephalus,2881,1,CA-BC,Metro Vancouver,Walk to mall,49.248071,-122.8995805,07-04-2017,02:44 PM,eBird - Traveling Count,9,1,.6,,2
S38134439,Bald Eagle,Haliaeetus leucocephalus,2881,3,CA-BC,Metro Vancouver,Walk to mall,49.248071,-122.8995805,07-14-2017,01:53 PM,eBird - Traveling Count,7,1,.35,,2
S36209429,Bald Eagle,Haliaeetus leucocephalus,2881,1,CA-BC,Metro Vancouver,West Vancouver--Ambleside Park,49.3239431,-123.1448348,04-23-2017,10:38 AM,eBird - Stationary Count,37,1,,,3
S36209440,Bald Eagle,Haliaeetus leucocephalus,2881,1,CA-BC,Metro Vancouver,West Vancouver--Ambleside Park,49.3239431,-123.1448348,04-23-2017,11:20 AM,eBird - Traveling Count,54,1,.7,,3
S36209460,Bald Eagle,Haliaeetus leucocephalus,2881,3,CA-BC,Metro Vancouver,West Vancouver--Ambleside Park,49.3239431,-123.1448348,04-23-2017,12:26 PM,eBird - Stationary Count,50,1,,,3
